,S1,C1,E1,P1,C2,E2,S2,C3,P2,E3
2893,-5.755422952843807e-13,-1.2438273882765488e-12,0.25000000000124445,-4.138165568619889e-12,0.0017929604748465912,0.2500000000008611,1.9897908080258073,-6.855686928503637e-11,0.008416231567893891,0.24820703952515272
2894,-5.710595441975149e-13,-1.2332296184129622e-12,0.25000000000123385,-4.138778816956683e-12,0.0017804841054416302,0.25000000000086126,1.9898622909299388,-6.857118850283457e-11,0.008357225033181509,0.24821951589455765
2895,-5.667027522966605e-13,-1.2229297172621098e-12,0.2500000000012235,-4.139371918982449e-12,0.0017680934795840228,0.25000000000086137,1.9899332763966167,-6.858510883914277e-11,0.008298630192375221,0.24823190652041527
2896,-5.624683765766816e-13,-1.2129193057001384e-12,0.25000000000121353,-4.139945366748241e-12,0.0017557880228727723,0.25000000000086153,1.9900037678447262,-6.85986415850893e-11,0.008240444200990422,0.24824421197712654
2897,-5.583529662926123e-13,-1.2031902227773933e-12,0.2500000000012038,-4.140499747553246e-12,0.0017435671645436913,0.25000000000086164,1.9900737686703114,-6.861179762887221e-11,0.008182664233747493,0.24825643283545562
2898,-5.543531693776939e-13,-1.1937345409309269e-12,0.2500000000011943,-4.1410355915425805e-12,0.0017314303374556558,0.2500000000008618,1.990143282246641,-6.862458758802783e-11,0.008125287484518812,0.24826856966254363
2899,-5.504657340612879e-13,-1.184544569760815e-12,0.25000000000118516,-4.141553540372435e-12,0.001719376978073943,0.2500000000008619,1.9902123119243122,-6.863702163388801e-11,0.00806831116624165,0.24828062302192536
2900,-5.466874932070768e-13,-1.175612819064763e-12,0.2500000000011762,-4.142054110978586e-12,0.0017074065264400516,0.25000000000086203,1.990280861031514,-6.864910978205134e-11,0.008011732510685966,0.24829259347355923
2901,-5.43015370148768e-13,-1.1669320125911336e-12,0.25000000000116757,-4.142537846910447e-12,0.0016955184261581782,0.2500000000008622,1.990348932874092,-6.86608617202905e-11,0.0079555487684016,0.2483044815738411
2902,-5.394463796578764e-13,-1.1584950903803541e-12,0.25000000000115913,-4.143005130948906e-12,0.001683712124378377,0.2500000000008623,1.9904165307356558,-6.867228699484473e-11,0.007899757208628934,0.2483162878756209
2903,-5.359776154034992e-13,-1.1502951790390578e-12,0.2500000000011509,-4.1434564345333775e-12,0.0016719870717680503,0.2500000000008624,1.9904836578778204,-6.868339479974609e-11,0.007844355119085898,0.24832801292823123
2904,-5.326062545756119e-13,-1.1423256027195739e-12,0.2500000000011429,-4.143892207851522e-12,0.0016603427224982416,0.25000000000086253,1.9905503175402757,-6.86941940727795e-11,0.007789339805911121,0.24833965727750104
2905,-5.293295561471309e-13,-1.1345798790010847e-12,0.2500000000011352,-4.1443130399939514e-12,0.0016487785342246806,0.2500000000008626,1.9906165129409206,-6.870469333947196e-11,0.007734708593550354,0.2483512214657746
2906,-5.261448530566879e-13,-1.1270517004021274e-12,0.25000000000112765,-4.1447193817518514e-12,0.0016372939680625149,0.2500000000008627,1.9906822472760608,-6.871490101904185e-11,0.0076804588245824494,0.24836270603193678
2907,-5.230495551927609e-13,-1.1197349414156252e-12,0.2500000000011204,-4.145111637333959e-12,0.0016258884885720552,0.2500000000008628,1.9907475237204912,-6.872482532123046e-11,0.007626587859652396,0.24837411151142721
2908,-5.200411459096111e-13,-1.1126236502711578e-12,0.2500000000011133,-4.1454901280976355e-12,0.0016145615637378817,0.2500000000008629,1.9908123454276478,-6.873447429456229e-11,0.00757309307733974,0.24838543843626137
2909,-5.17117177273971e-13,-1.1057120377256778e-12,0.25000000000110634,-4.1458552470647665e-12,0.0016033126649464076,0.25000000000086303,1.9908767155297757,-6.874385568695908e-11,0.007519971874012537,0.24839668733505285
2910,-5.142752729005994e-13,-1.098994483703879e-12,0.2500000000010996,-4.146207464460844e-12,0.0015921412669718897,0.2500000000008631,1.9909406371380087,-6.87529769309205e-11,0.007467221663763445,0.2484078587330274
2911,-5.115131219426549e-13,-1.0924655231276005e-12,0.25000000000109307,-4.146547198448702e-12,0.0015810468479525806,0.2500000000008632,1.9910041133425513,-6.876184529310919e-11,0.007414839878248924,0.2484189531520467
2912,-5.088284776695417e-13,-1.0861198425450615e-12,0.25000000000108674,-4.146874847037676e-12,0.001570028889372041,0.25000000000086325,1.99106714721281,-6.877046784709542e-11,0.007362823966579322,0.24842997111062723
2913,-5.062191598491883e-13,-1.079952285848857e-12,0.2500000000010806,-4.147190660440009e-12,0.0015590868760449977,0.25000000000086336,1.9911297417974716,-6.877885159454485e-11,0.007311171395253287,0.24844091312395428
2914,-5.036830464436631e-13,-1.0739578344879983e-12,0.2500000000010746,-4.147494996295886e-12,0.0015482202960903995,0.2500000000008634,1.99119190012472,-6.878700323513479e-11,0.007259879647967553,0.2484517797039089
2915,-5.012180760385861e-13,-1.0681316133169076e-12,0.25000000000106876,-4.147788175370054e-12,0.0015374286409175289,0.2500000000008635,1.9912536252023152,-6.879492930413596e-11,0.007208946225553026,0.24846257135908176
2916,-4.988222472290699e-13,-1.0624688891444585e-12,0.2500000000010631,-4.148070625607777e-12,0.0015267114052087663,0.25000000000086353,1.991314920017708,-6.880263602904782e-11,0.0071583686458767,0.2484732885947905
2917,-4.964936123554009e-13,-1.0569650558780863e-12,0.2500000000010576,-4.148342669096158e-12,0.0015160680868942496,0.2500000000008636,1.9913757875382356,-6.881012956551658e-11,0.007108144443671231,0.24848393191310503
2918,-4.942302801035512e-13,-1.0516156406845337e-12,0.2500000000010522,-4.148604602948155e-12,0.0015054981871392417,0.25000000000086364,1.9914362307111908,-6.881741590673227e-11,0.0070582711704782345,0.24849450181286004
2919,-4.920304131135561e-13,-1.0464162983269363e-12,0.25000000000104705,-4.148856660489087e-12,0.0014950012103242278,0.2500000000008637,1.9914962524639641,-6.882450093054668e-11,0.00700874639452692,0.24850499878967505
2920,-4.898922236132987e-13,-1.0413628008811333e-12,0.250000000001042,-4.149099145594182e-12,0.0014845766640217916,0.25000000000086375,1.9915558557042152,-6.883139027896149e-11,0.0069595677005851375,0.24851542333597748
2921,-4.878139756631612e-13,-1.0364510429652517e-12,0.25000000000103706,-4.149332356728179e-12,0.0014742240589840096,0.25000000000086386,1.9916150433199429,-6.883808942684637e-11,0.006910732689901992,0.24852577594101524
2922,-4.857939831520066e-13,-1.0316770370018067e-12,0.2500000000010323,-4.149556627623754e-12,0.001463942909123099,0.2500000000008639,1.9916738181796207,-6.884460364767738e-11,0.0068622389800915415,0.24853605709087617
2923,-4.838306049113728e-13,-1.0270369017490292e-12,0.2500000000010276,-4.149772232052362e-12,0.0014537327314872819,0.250000000000864,1.9917321831323804,-6.885093812583098e-11,0.006814084204974113,0.24854626726851198
2924,-4.819222475996756e-13,-1.0225268690404176e-12,0.2500000000010231,-4.149979428323791e-12,0.001443593046249522,0.25000000000086403,1.991790141008067,-6.88570979020167e-11,0.006766266014531445,0.24855640695374975
2925,-4.800673638737372e-13,-1.0181432794777304e-12,0.25000000000101874,-4.150178425288675e-12,0.001433523376688421,0.2500000000008641,1.9918476946173729,-6.886308791361481e-11,0.0067187820747925935,0.24856647662331086
2926,-4.782644473723922e-13,-1.013882570567443e-12,0.25000000000101447,-4.15036947729086e-12,0.0014235232491636126,0.25000000000086414,1.9919048467520253,-6.886891291575097e-11,0.0066716300676708746,0.24857647675083566
2927,-4.76512035650034e-13,-1.0097412837275433e-12,0.25000000000101036,-4.150552818013246e-12,0.0014135921931051323,0.25000000000086414,1.9919616001848366,-6.887457753893605e-11,0.006624807690923865,0.24858640780689412
2928,-4.748087085191005e-13,-1.0057160603981095e-12,0.2500000000010063,-4.150728688299532e-12,0.0014037297409947472,0.2500000000008642,1.9920179576698338,-6.888008626691053e-11,0.006578312658042485,0.24859627025900452
2929,-4.731530834815838e-13,-1.001803631058164e-12,0.2500000000010024,-4.150897293177571e-12,0.0013939354283412557,0.25000000000086425,1.9920739219424455,-6.888544349318404e-11,0.006532142698089626,0.24860606457165801
2930,-4.715438182261536e-13,-9.98000821296815e-13,0.2500000000009986,-4.151058857294379e-12,0.0013842087936701388,0.25000000000086425,1.9921294957195521,-6.889065345797447e-11,0.006486295555659364,0.24861579120632912
2931,-4.699796092206685e-13,-9.943045484536488e-13,0.25000000000099487,-4.151213626512764e-12,0.0013745493785052912,0.2500000000008643,1.9921846816996118,-6.889572025053565e-11,0.006440768990769591,0.24862545062149397
2932,-4.684591875735186e-13,-9.907118118123835e-13,0.2500000000009913,-4.1513618186052485e-12,0.0013649567273444567,0.25000000000086436,1.992239482562843,-6.89006478743263e-11,0.006395560778704217,0.2486350432726548
2933,-4.669813212278562e-13,-9.872196977200735e-13,0.25000000000098777,-4.15150363874449e-12,0.0013554303876489493,0.25000000000086436,1.9922939009712766,-6.89054402220251e-11,0.006350668709970955,0.24864456961235032
2934,-4.655448138255938e-13,-9.838253768349255e-13,0.2500000000009844,-4.151639250681563e-12,0.001345969909825904,0.2500000000008644,1.9923479395688766,-6.891010110825557e-11,0.00630609059019857,0.24865403009017337
2935,-4.641485006916572e-13,-9.805260948956296e-13,0.2500000000009811,-4.151768858309642e-12,0.0013365748472037532,0.2500000000008645,1.9924016009817223,-6.891463420259533e-11,0.0062618242399794695,0.24866342515279552
2936,-4.627912508672361e-13,-9.77319177297234e-13,0.2500000000009779,-4.151892639567394e-12,0.0013272447560218948,0.2500000000008645,1.9924548878180608,-6.891904308860786e-11,0.006217867494827267,0.24867275524397736
2937,-4.614719662371637e-13,-9.74202027069594e-13,0.2500000000009748,-4.152010764169817e-12,0.001317979195413577,0.2500000000008645,1.992507802668421,-6.89233312500497e-11,0.006174218205079623,0.24868202080458568
2938,-4.601895779691343e-13,-9.71172116479301e-13,0.2500000000009717,-4.152123388417783e-12,0.0013087777273821444,0.25000000000086453,1.9925603481057903,-6.892750208543675e-11,0.006130874235746009,0.2486912222726171
2939,-4.589430483791552e-13,-9.68226991518444e-13,0.25000000000096884,-4.152230700964093e-12,0.001299639916790995,0.25000000000086453,1.992612526685664,-6.893155885743219e-11,0.006087833466467449,0.24870036008320826
2940,-4.577313691088448e-13,-9.65364267555928e-13,0.25000000000096595,-4.152332905793572e-12,0.0012905653313439428,0.25000000000086453,1.992664340946184,-6.893550471571627e-11,0.006045093791398625,0.24870943466865533
2941,-4.56553559334164e-13,-9.625816250070331e-13,0.2500000000009632,-4.152430185242918e-12,0.0012815535415654008,0.2500000000008646,1.9927157934082758,-6.893934274047472e-11,0.006002653119089246,0.24871844645843386
2942,-4.554086669192622e-13,-9.598768122029734e-13,0.2500000000009605,-4.152522644289601e-12,0.0012726041207895774,0.2500000000008646,1.9927668865757098,-6.894307599373491e-11,0.0059605093724347845,0.24872739587920967
2943,-4.5429576594196494e-13,-9.572476394747887e-13,0.2500000000009579,-4.152610414063221e-12,0.0012637166451382514,0.25000000000086464,1.9928176229352594,-6.894670742418403e-11,0.005918660488539991,0.248736283354861
2944,-4.5321395619812204e-13,-9.546919779936e-13,0.25000000000095535,-4.152693620983287e-12,0.001254890693504924,0.25000000000086464,1.9928680049568055,-6.895023989969521e-11,0.005877104418630787,0.24874510930649435
2945,-4.5216236411890587e-13,-9.52207761820472e-13,0.25000000000095285,-4.152772473012234e-12,0.0012461258475435324,0.25000000000086464,1.9929180350934,-6.895367611786566e-11,0.005835839128001316,0.24875387415245573
2946,-4.5114013941991353e-13,-9.497929801862458e-13,0.25000000000095046,-4.152847095661938e-12,0.0012374216916432989,0.2500000000008647,1.99296771578145,-6.895701878141564e-11,0.005794862595854617,0.24876257830835596
2947,-4.5014645604339223e-13,-9.474456795862909e-13,0.2500000000009481,-4.152917633322889e-12,0.001228777812917578,0.2500000000008647,1.993017049440783,-6.896027049365358e-11,0.00575417281525078,0.24877122218708167
2948,-4.491805121158914e-13,-9.451639637003678e-13,0.2500000000009458,-4.15298416986501e-12,0.0012201938011897385,0.25000000000086475,1.9930660384747325,-6.896343383858609e-11,0.0057137677930322135,0.24877980619880952
2949,-4.482415271502598e-13,-9.429459867899596e-13,0.2500000000009436,-4.153046833251827e-12,0.0012116692489693224,0.25000000000086475,1.9931146852703139,-6.896651128462752e-11,0.005673645549674458,0.24878833075102993
2950,-4.473287431078101e-13,-9.407899562126347e-13,0.25000000000094147,-4.153105746077218e-12,0.0012032037514418511,0.25000000000086475,1.9931629921982776,-6.896950523088046e-11,0.005633804119241202,0.2487967962485574
2951,-4.4644142382398654e-13,-9.386941310817296e-13,0.25000000000093936,-4.153161067272983e-12,0.0011947969064529072,0.2500000000008648,1.9932109616132152,-6.897241796679914e-11,0.005594241549295477,0.24880520309354634
2952,-4.4557885293437056e-13,-9.366568173130762e-13,0.2500000000009373,-4.1532129177449e-12,0.0011864483144863698,0.2500000000008648,1.9932585958537126,-6.897525175460179e-11,0.005554955900767392,0.2488135516855129
2953,-4.44740334954408e-13,-9.346763702137475e-13,0.25000000000093536,-4.15326139289117e-12,0.001178157578655053,0.2500000000008648,1.9933058972424005,-6.897800881256658e-11,0.005515945247913662,0.2488218424213442
2954,-4.4392519399699435e-13,-9.327511914416894e-13,0.2500000000009334,-4.153306573213002e-12,0.0011699243046818417,0.25000000000086486,1.9933528680860826,-6.898069130872783e-11,0.005477207678207324,0.2488300756953174
2955,-4.431327724956671e-13,-9.30879725988479e-13,0.25000000000093153,-4.153348565987697e-12,0.0011617481008806892,0.25000000000086486,1.9933995106758668,-6.898330132315976e-11,0.005438741292226862,0.24883825189911857
2956,-4.4236243206131225e-13,-9.290604641660954e-13,0.2500000000009297,-4.153387487406518e-12,0.0011536285781469226,0.2500000000008649,1.9934458272872175,-6.898584086308765e-11,0.005400544203612344,0.24884637142185234
2957,-4.416135524810137e-13,-9.272919392479763e-13,0.250000000000928,-4.153423469251965e-12,0.0011455653499393976,0.2500000000008649,1.993491820180077,-6.898831185948656e-11,0.00536261453896283,0.24885443465005988
2958,-4.40885530099991e-13,-9.255727236926986e-13,0.25000000000092626,-4.153456614201935e-12,0.0011375580322599242,0.2500000000008649,1.993537491599008,-6.899071621745973e-11,0.005324950437713811,0.24886244196773935
2959,-4.4017777890456146e-13,-9.239014316736568e-13,0.2500000000009246,-4.153487005881787e-12,0.0011296062436449014,0.2500000000008649,1.993582843773236,-6.899305580286949e-11,0.0052875500521034095,0.24887039375635436
2960,-4.394897297478012e-13,-9.22276717263062e-13,0.25000000000092293,-4.153514692506104e-12,0.0011217096051485296,0.2500000000008649,1.9936278789167605,-6.899533246142515e-11,0.005250411547077278,0.24887829039485074
2961,-4.3882082854394827e-13,-9.20697270116597e-13,0.2500000000009214,-4.153539758115908e-12,0.0011138677403208742,0.2500000000008649,1.9936725992285116,-6.899754795224231e-11,0.0052135331001560885,0.24888613225967837
2962,-4.3817053734615793e-13,-9.191618181113939e-13,0.2500000000009198,-4.153562287381146e-12,0.0011060802752002748,0.2500000000008649,1.9937170068923837,-6.899970398056241e-11,0.0051769129014067865,0.24889391972479896
2963,-4.375383337816107e-13,-9.17669126027075e-13,0.2500000000009183,-4.153582398763438e-12,0.0010983468382976113,0.2500000000008649,1.9937611040773404,-6.900180216619211e-11,0.005140549153354891,0.24890165316170162
2964,-4.3692370927747174e-13,-9.162179912198342e-13,0.2500000000009169,-4.153600161552971e-12,0.001090667060573647,0.2500000000008649,1.9938048929375731,-6.900384413245318e-11,0.005104440070848252,0.2489093329394256
2965,-4.363261700120052e-13,-9.148072459541177e-13,0.2500000000009155,-4.1536156596875715e-12,0.0010830405754316016,0.2500000000008649,1.9938483756125374,-6.900583143852538e-11,0.005068583881027911,0.24891695942456762
2966,-4.3574523656360834e-13,-9.13435756511925e-13,0.2500000000009141,-4.153628967373802e-12,0.0010754670187025132,0.2500000000008649,1.9938915542270483,-6.900776560431758e-11,0.0050329788232480075,0.24892453298129671
2967,-4.3518044210883885e-13,-9.121024190505169e-13,0.25000000000091277,-4.1536401745897145e-12,0.001067946028622115,0.2500000000008649,1.993934430891441,-6.900964809326892e-11,0.004997623148937554,0.24893205397137713
2968,-4.3463133333898976e-13,-9.108061616312352e-13,0.2500000000009115,-4.153649356211596e-12,0.0010604772458235002,0.2500000000008649,1.9939770077016081,-6.901148033846168e-11,0.004962515121570924,0.24893952275417575
2969,-4.340974702880928e-13,-9.095459437533503e-13,0.2500000000009102,-4.153656556316208e-12,0.0010530603133234767,0.2500000000008649,1.9940192867390858,-6.901326375961981e-11,0.004927653016594982,0.24894693968667575
2970,-4.3357842447358553e-13,-9.083207521746887e-13,0.250000000000909,-4.1536618436862166e-12,0.0010456948764990064,0.2500000000008649,1.9940612700712195,-6.901499971295096e-11,0.004893035121287619,0.24895430512350022
2971,-4.330737797655718e-13,-9.071296028200947e-13,0.25000000000090783,-4.15366527531547e-12,0.0010383805830798446,0.2500000000008649,1.9941029597511994,-6.901668952571904e-11,0.00485865973472833,0.2489616194169194
2972,-4.325831322794977e-13,-9.059715406399021e-13,0.25000000000090666,-4.153666926573682e-12,0.001031117083135849,0.2500000000008649,1.9941443578181415,-6.901833446740552e-11,0.00482452516773199,0.2489688829168634
2973,-4.321060887969672e-13,-9.048456357140308e-13,0.25000000000090555,-4.1536668478726686e-12,0.00102390402905388,0.2500000000008649,1.9941854662972467,-6.901993579593125e-11,0.004790629742710294,0.24897609597094536
2974,-4.316422674649964e-13,-9.037509850585022e-13,0.25000000000090444,-4.153665105081336e-12,0.001016741075530643,0.2500000000008649,1.9942262871998384,-6.902149471604768e-11,0.004756971793643469,0.2489832589244686
2975,-4.311912974096081e-13,-9.026867117180773e-13,0.2500000000009034,-4.1536617804682476e-12,0.0010096278795579928,0.2500000000008649,1.9942668225234563,-6.90230123788243e-11,0.004723549665999763,0.24899037212044126
2976,-4.307528177490798e-13,-9.01651962320289e-13,0.25000000000090233,-4.153656946818941e-12,0.0010025641004032125,0.2500000000008649,1.9943070742519906,-6.902448991256323e-11,0.004690361716621562,0.24899743589959603
2977,-4.3032647806452033e-13,-9.006459082280271e-13,0.25000000000090133,-4.153650647005132e-12,0.0009955493996009197,0.2500000000008649,1.9943470443557267,-6.902592844026385e-11,0.004657406313689219,0.24900445060039833
2978,-4.299119378496926e-13,-8.996677442350463e-13,0.25000000000090034,-4.1536429015944174e-12,0.000988583440936871,0.2500000000008649,1.9943867347914506,-6.902732907417245e-11,0.004624681836630816,0.2490114165590624
2979,-4.2950886584847175e-13,-8.987166870623257e-13,0.2500000000008994,-4.153633755363985e-12,0.0009816658904308623,0.2500000000008649,1.9944261475025626,-6.902869287145649e-11,0.004592186676026143,0.2490183341095684
2980,-4.2911694051485184e-13,-8.977919763219556e-13,0.25000000000089845,-4.153623280531738e-12,0.0009747964163286213,0.2500000000008649,1.994465284419122,-6.903002082989346e-11,0.0045599192335702,0.24902520358367064
2981,-4.28735849207153e-13,-8.968928726847316e-13,0.25000000000089756,-4.1536115382304475e-12,0.000967974689083491,0.2500000000008649,1.9945041474579697,-6.903131392862424e-11,0.004527877921968905,0.24903202531091576
2982,-4.2836528787856986e-13,-8.960186571474432e-13,0.25000000000089667,-4.15359857737017e-12,0.0009612003813421152,0.2500000000008649,1.9945427385228198,-6.90325731303088e-11,0.004496061164861463,0.24903879961865713
2983,-4.2800496146872805e-13,-8.951686320346166e-13,0.25000000000089584,-4.153584419534672e-12,0.0009544731679366473,0.2500000000008649,1.9945810595043019,-6.903379939561671e-11,0.0044644673967860335,0.24904552683206263
2984,-4.2765458287469407e-13,-8.943421184264259e-13,0.250000000000895,-4.15356910685174e-12,0.0009477927258635179,0.2500000000008649,1.994619112280106,-6.903499363807454e-11,0.0044330950630561234,0.24905220727413574
2985,-4.2731387304363055e-13,-8.935384564539354e-13,0.25000000000089423,-4.153552675312255e-12,0.0009411587342730443,0.2500000000008649,1.994656898715045,-6.903615675073975e-11,0.004401942619708936,0.24905884126572622
2986,-4.269825611772316e-13,-8.927570058216682e-13,0.25000000000089345,-4.153535195686545e-12,0.0009345708744603489,0.2500000000008649,1.994694420661106,-6.903728956338625e-11,0.004371008533461839,0.24906542912553892
2987,-4.2666038365538143e-13,-8.919971431928216e-13,0.2500000000008927,-4.153516709681875e-12,0.0009280288298431639,0.2500000000008649,1.9947316799576027,-6.903839291192667e-11,0.004340291281583386,0.2490719711701561
2988,-4.2634708438745605e-13,-8.91258263049317e-13,0.25000000000089195,-4.153497264640592e-12,0.0009215322859542491,0.2500000000008649,1.9947686784312164,-6.903946760126973e-11,0.0043097893518594405,0.24907846771404502
2989,-4.2604241483865e-13,-8.905397776686072e-13,0.25000000000089123,-4.153476862879821e-12,0.0009150809304305001,0.2500000000008649,1.9948054178960635,-6.904051445640503e-11,0.00427950124253725,0.24908491906956878
2990,-4.257461329785019e-13,-8.898411148014356e-13,0.25000000000089057,-4.153455549101162e-12,0.000908674452990978,0.2500000000008649,1.994841900153842,-6.904153423798227e-11,0.004249425462199185,0.2490913255470083
2991,-4.2545800367520864e-13,-8.891617184803166e-13,0.2500000000008899,-4.153433351455138e-12,0.0009023125454298137,0.2500000000008649,1.9948781269938722,-6.904252770026406e-11,0.004219560529731182,0.24909768745456945
2992,-4.2517779891464185e-13,-8.885010494697128e-13,0.25000000000088923,-4.153410341774816e-12,0.0008959949016075163,0.2500000000008649,1.9949141001931454,-6.904349552996842e-11,0.004189904974281275,0.24910400509839176
2993,-4.249052965009084e-13,-8.878585823655975e-13,0.25000000000088857,-4.153386551555881e-12,0.0008897212174260284,0.2500000000008649,1.9949498215164951,-6.904443843477779e-11,0.0041604573351139325,0.24911027878257322
2994,-4.2464028058085784e-13,-8.872338067139901e-13,0.25000000000088796,-4.153362029719143e-12,0.0008834911908232438,0.2500000000008649,1.9949852927166238,-6.904535708369879e-11,0.004131216161589096,0.24911650880917602
2995,-4.243825418761228e-13,-8.866262277144527e-13,0.25000000000088735,-4.153336757228932e-12,0.0008773045217658113,0.2500000000008649,1.9950205155341407,-6.904625219323108e-11,0.004102180013130439,0.24912269547823343
2996,-4.2413187644382604e-13,-8.860353630678283e-13,0.25000000000088674,-4.153310769494879e-12,0.0008711609122224892,0.2500000000008649,1.995055491697747,-6.90471244064901e-11,0.004073347459068447,0.24912883908777675
2997,-4.2388808616535184e-13,-8.854607442765097e-13,0.2500000000008862,-4.153284074633057e-12,0.0008650600661598806,0.2500000000008649,1.9950902229242513,-6.904797437505977e-11,0.0040447170786274775,0.24913493993383937
2998,-4.236509788214627e-13,-8.849019169249237e-13,0.2500000000008856,-4.153256736829206e-12,0.0008590016895338973,0.2500000000008649,1.9951247109186214,-6.904880267474589e-11,0.004016287460884342,0.24914099831046535
2999,-4.2342036728705105e-13,-8.843584385793424e-13,0.2500000000008851,-4.153228780100087e-12,0.0008529854902671593,0.2500000000008649,1.9951589573741344,-6.904960990490699e-11,0.003988057204638882,0.2491470145097321
3000,-4.231960696524412e-13,-8.838298791752742e-13,0.25000000000088457,-4.153200235667566e-12,0.0008470111782407643,0.2500000000008649,1.9951929639724257,-6.90503966405099e-11,0.003960024918374783,0.2491529888217585
3001,-4.229779094247377e-13,-8.833158213895473e-13,0.25000000000088407,-4.153171126484135e-12,0.0008410784652866722,0.2500000000008649,1.9952267323835315,-6.905116344553931e-11,0.003932189220223708,0.24915892153471259
3002,-4.2276571489639325e-13,-8.828158592690842e-13,0.25000000000088357,-4.153141483681203e-12,0.0008351870651685284,0.2500000000008649,1.9952602642660162,-6.905191086029685e-11,0.003904548737857986,0.24916481293483073
3003,-4.2255931904856937e-13,-8.823295979832863e-13,0.25000000000088307,-4.153111343856349e-12,0.0008293366935699344,0.2500000000008649,1.9952935612670442,-6.905263940414976e-11,0.0038771021084293075,0.2491706633064293
3004,-4.2235855983051455e-13,-8.818566543367052e-13,0.25000000000088257,-4.153080721517048e-12,0.0008235270680877197,0.2500000000008649,1.995326625022418,-6.905334960204553e-11,0.0038498479785384694,0.24917647293191153
3005,-4.2216327971545846e-13,-8.813966558155816e-13,0.2500000000008821,-4.153049627951859e-12,0.0008177579082155346,0.2500000000008649,1.9953594571566842,-6.905404196696012e-11,0.003822785004145104,0.24918224209178372
3006,-4.2197332539644057e-13,-8.809492399190177e-13,0.25000000000088163,-4.153018081563681e-12,0.0008120289353292982,0.2500000000008649,1.9953920592832273,-6.905471699033452e-11,0.0037959118504889396,0.24918797106466994
3007,-4.217885480469235e-13,-8.805140547478251e-13,0.25000000000088124,-4.152986102700081e-12,0.0008063398726809797,0.2500000000008649,1.9954244330043023,-6.905537514746917e-11,0.003769227192062793,0.24919366012731828
3008,-4.216088030907025e-13,-8.800907584796654e-13,0.2500000000008808,-4.152953717748524e-12,0.0008006904453849973,0.2500000000008649,1.9954565799111221,-6.905601689403659e-11,0.0037427297125397336,0.24919930955461425
3009,-4.214339498283349e-13,-8.79679018383158e-13,0.25000000000088035,-4.15292093882762e-12,0.0007950803804016242,0.2500000000008649,1.9954885015839643,-6.905664268652692e-11,0.0037164181046814826,0.24920491961959762
3010,-4.212638516557006e-13,-8.79278511493307e-13,0.25000000000088,-4.1528877964863626e-12,0.0007895094065317812,0.2500000000008649,1.995520199592199,-6.905725294898564e-11,0.003690291070317354,0.24921049059346748
3011,-4.21098375802113e-13,-8.788889239329455e-13,0.25000000000087963,-4.152854327739512e-12,0.0007839772544021993,0.2500000000008649,1.9955516754943825,-6.905784808611947e-11,0.0036643473202639006,0.24921602274559707
3012,-4.2093739311266434e-13,-8.785099503566874e-13,0.25000000000087924,-4.1528205676218474e-12,0.0007784836564512995,0.2500000000008649,1.9955829308383488,-6.905842849313427e-11,0.00363858557424914,0.24922151634354797
3013,-4.207807782184441e-13,-8.781412943304671e-13,0.25000000000087885,-4.152786510548359e-12,0.0007730283469230608,0.2500000000008649,1.9956139671612418,-6.905899459297659e-11,0.0036130045608849895,0.2492269716530762
3014,-4.206284092167636e-13,-8.777826676403089e-13,0.25000000000087846,-4.1527521552073036e-12,0.0007676110618513213,0.2500000000008649,1.9956447859896171,-6.905954679270238e-11,0.003587603017582049,0.24923238893814792
3015,-4.2048016753924804e-13,-8.774337899887777e-13,0.25000000000087813,-4.152717508090502e-12,0.0007622315390476604,0.2500000000008649,1.9956753888395173,-6.906008548036659e-11,0.003562379690485916,0.24923776846095158
3016,-4.2033593813633603e-13,-8.7709438932293e-13,0.2500000000008778,-4.152682613448209e-12,0.0007568895180951372,0.2500000000008649,1.9957057772165074,-6.906061099496224e-11,0.003537333334448904,0.24924311048190412
3017,-4.201956090808333e-13,-8.76764200990517e-13,0.25000000000087746,-4.1526474913508225e-12,0.00075158474033119,0.2500000000008649,1.9957359526157847,-6.906112368904829e-11,0.0035124627129362314,0.24924841525966807
3018,-4.200590715459394e-13,-8.764429676588618e-13,0.25000000000087713,-4.152612161056855e-12,0.0007463169488375482,0.2500000000008649,1.9957659165222403,-6.90616239056606e-11,0.0034877665979746444,0.2492536830511617
3019,-4.199262199157281e-13,-8.761304396758624e-13,0.25000000000087685,-4.152576613230528e-12,0.0007410858884341676,0.2500000000008649,1.9957956704104935,-6.906211200625779e-11,0.003463243770125259,0.24925891411156506
3020,-4.1979695140683515e-13,-8.758263740131722e-13,0.2500000000008765,-4.152540861568141e-12,0.0007358913056602704,0.2500000000008649,1.9958252157450147,-6.906258831969216e-11,0.003438893018378634,0.24926410869433896
3021,-4.196711661146859e-13,-8.755305344680485e-13,0.25000000000087624,-4.1525049121999034e-12,0.0007307329487668376,0.2500000000008649,1.9958545539801682,-6.906305317300015e-11,0.003414713140118892,0.2492692670512324
3022,-4.1954876709318653e-13,-8.752426918825992e-13,0.2500000000008759,-4.152468806455862e-12,0.0007256105677098806,0.2500000000008649,1.9958836865602525,-6.906350684713216e-11,0.0033907029410921584,0.24927438943228936
3023,-4.194296599465155e-13,-8.749626231135588e-13,0.25000000000087563,-4.152432557419084e-12,0.0007205239141306998,0.2500000000008649,1.9959126149196267,-6.906394964373703e-11,0.0033668612352975684,0.24927947608586853
